,Adair,Adams,Allamakee,Appanoose,Audubon,Benton,Black Hawk,Boone,Bremer,Buchanan,Buena Vista,Butler,Calhoun,Carroll,Cass,Cedar,Cerro Gordo,Cherokee,Chickasaw,Clarke,Clay,Clayton,Clinton,Crawford,Dallas,Davis,Decatur,Delaware,Des Moines,Dickinson,Dubuque,Emmet,Fayette,Floyd,Franklin,Fremont,Greene,Grundy,Guthrie,Hamilton,Hancock,Hardin,Harrison,Henry,Howard,Humboldt,Ida,Iowa,Jackson,Jasper,Jefferson,Johnson,Jones,Keokuk,Kossuth,Lee,Linn,Louisa,Lucas,Lyon,Madison,Mahaska,Marion,Marshall,Mills,Mitchell,Monona,Monroe,Montgomery,Muscatine,Osceola,Page,Palo Alto,Plymouth,Pocahontas,Polk,Pottawattamie,Poweshiek,Ringgold,Sac,Scott,Shelby,Sioux,Story,Tama,Taylor,Union,Van Buren,Wapello,Warren,Washington,Wayne,Webster,Winnebago,Winneshiek,Woodbury,Worth,Wright
Buena Vista,0.00900883165379088,0.00815815588587258,0.00455350430940468,0.00521802587339336,0.0129327504915571,0.00574871417903019,0.00632781821089752,0.012756207891311,0.00665999435533326,0.00548234723338977,0,0.00791550453160129,0.0310369002724265,0.0180462047387145,0.00940298058793284,0.00435073246145286,0.00905132155462975,0.0293878386652652,0.006475160211882,0.00685934828084385,0.0326236255002539,0.00454688439220665,0.00375668428299904,0.0185638175549202,0.0099895191448111,0.00478773142543884,0.00631318607809005,0.00483219113566792,0.00380724078251407,0.0187404064662724,0.00411060891132542,0.0177220498116973,0.00545567284717466,0.00805547473403456,0.0095574238178623,0.00667474440997504,0.0161879145049898,0.00774002132238189,0.0121294230691309,0.0123492935547609,0.0129501205845196,0.00953845100844337,0.0108584833913074,0.00425461686013637,0.00634628767188792,0.0202679375906423,0.0295732570216552,0.00538896429650882,0.00377815914925255,0.00726950624645214,0.00463745574637631,0.00460996102811519,0.00446451833149721,0.00518213805001469,0.0144584973929544,0.00382607960452404,0.00514241059240453,0.00403354784834698,0.00636268348512513,0.0107855494047647,0.00826889019208012,0.00586968550666054,0.00673954826241284,0.00767369117300237,0.00770560776284568,0.00749803229131779,0.0129766837415416,0.00573760464274483,0.00801028609750399,0.00405647246164366,0.0174825742283751,0.00671446881902331,0.0291416362748033,0.0126210272838565,0.043481382210919,0.00786023718932438,0.00896608437045857,0.0061631838305255,0.00645048954753709,0.0474744301528726,0.00378011132889324,0.0133185955884048,0.0124969230163171,0.00961208894882858,0.00648192793018282,0.00665666772893685,0.00738740784800846,0.00423432635093284,0.00504558980844211,0.00765962398726342,0.00457580187922142,0.00566659477996709,0.0179523773216206,0.0111796419497966,0.00527322553352503,0.0139915104367114,0.00906608155257933,0.013684607530754
Butler,0.00630307867975327,0.00552396804090489,0.00879547444832613,0.00605484294200504,0.00639723328724717,0.0142981823553663,0.0265204109273673,0.0109498904881124,0.0365343031665276,0.0154785923949955,0.00701712452686607,0,0.00852705689952381,0.00712871864234458,0.00569920648879271,0.00775744499911444,0.0275276500084524,0.00554692557162162,0.0215940140170175,0.00653994776486914,0.0065469693703767,0.00941573711409459,0.00605352553527487,0.00600076177021929,0.00834573656687714,0.0060464019118153,0.00588957484017592,0.0108982126262427,0.00526426911799554,0.00630605719901378,0.00757105367204168,0.00765975642371658,0.0154138476405173,0.0307201047711159,0.0408410802515473,0.00403589156891237,0.00861386555799757,0.042913356681089,0.00730768623717454,0.0166002599054388,0.0147449304331678,0.0272530171247698,0.00456199833316109,0.00609866201873335,0.0169253529508726,0.0113439893621032,0.00579787880825659,0.0103668513414386,0.00633640137655932,0.0109941911821672,0.00670859471699715,0.00797079116672469,0.00877603595360104,0.00825153749926171,0.0106362803300098,0.00503138428020849,0.0116093946415473,0.00613678849660801,0.00703107441147778,0.0042382684946685,0.0075341627013577,0.00846255355666315,0.0091208211923112,0.0193242765449738,0.00426196297272982,0.0174158116576162,0.00459653976159643,0.00712283692474738,0.00485164936729207,0.00646894434556665,0.00539806870086655,0.00448307281488699,0.00808243897492273,0.00431611957570675,0.00856971231318173,0.00967022278770911,0.00446150010928228,0.0113694438703705,0.00523517004151904,0.0068201482243847,0.0060664171086665,0.00572380873397047,0.00438353622229103,0.0138285610195849,0.01823326144082,0.004826119087958,0.00579943799794208,0.00558386280696467,0.0070854381839784,0.00919185209972444,0.00762248284745766,0.00590358264708977,0.0117529723325238,0.0116070785634385,0.0115518713587973,0.00452087555671294,0.0150283984489508,0.0162733497722652
Calhoun,0.0107219202039184,0.00915420258704501,0.00452574819019827,0.00572170156877695,0.0159726783179395,0.00629269745058852,0.00685993630962729,0.01980066127951,0.00713641603147325,0.0058095006806859,0.0284015131518483,0.00880200715116931,0,0.026701870882723,0.0106880245322018,0.0045553310507929,0.00960707923989526,0.0142661230070458,0.00666113285473042,0.00790648407050326,0.0154309573310653,0.0046210027046837,0.00384643428988838,0.0190233242303219,0.0132092247689167,0.00517845180644259,0.00708671302239763,0.00502490236634913,0.00396331361809637,0.0115303662445784,0.00417854051993201,0.0126072860515981,0.00566780385472922,0.00845538736729722,0.0110593765240181,0.00658040110502055,0.0291916048280366,0.0088806041276102,0.0164544922271866,0.0171519792895895,0.0135397597710635,0.0117334282754448,0.009677036067717,0.00450383686205053,0.00640174540173355,0.0241304720006635,0.0185334305138815,0.00590035380094764,0.003834647575366,0.00867242483101622,0.00498318428169346,0.00490534909562182,0.00463804345642259,0.00567510753605381,0.013042182527359,0.00399178114590649,0.00549075819018753,0.00421767984225519,0.00728118189135155,0.00733096015745462,0.0101159986607747,0.00662190778958015,0.00787795078769165,0.00909270038902878,0.00753167691910205,0.00749407773908744,0.0102646162811088,0.00643424180733318,0.00843667893998322,0.00423047586488437,0.0103398033763231,0.00698256995470776,0.0187345383007946,0.00854670285336857,0.0482654377062302,0.00962983897782767,0.00859511609555126,0.00698606496818041,0.00708848068959293,0.034604801561191,0.00387928233305004,0.0144296134742005,0.00822659448916955,0.0126155008134291,0.0072880916622329,0.00713670822921436,0.00839704441330031,0.00448655452149372,0.00551202208756769,0.00929800678245383,0.00487382299620976,0.00627679791315759,0.0319348508004907,0.0103881519679372,0.0052590792859339,0.00980702597684173,0.00889643837854608,0.0162101761498075
Carroll,0.0164933854577417,0.0136064146362882,0.00408519287084242,0.00640151868571802,0.0396014552512528,0.00597739184946848,0.00615171575190128,0.0192700307696122,0.00620793676405596,0.0053331194833983,0.0165872483156208,0.0073912749569659,0.0268205092458623,0,0.0176413708024181,0.00444589740801701,0.00749597400743839,0.0119672601476973,0.0056798911365454,0.00980210978223972,0.0106858455841916,0.00425402563555213,0.00375512940558771,0.0355448297177137,0.0176296875710723,0.00559950978200808,0.00875244259919776,0.00467997199127747,0.00406894477754313,0.00848701559078271,0.00393727720447301,0.00870605542938071,0.00509649125085021,0.00683084549188262,0.00875100233567098,0.00871933595737161,0.0407943993176777,0.0077816310268384,0.0321290855319128,0.0129526667541835,0.00926188142143429,0.00979899043692817,0.0130678880031352,0.00464398033565483,0.0054326610316099,0.0129670005827886,0.018548597884931,0.00583161747387498,0.00367746081946733,0.00905155431717133,0.00517812583076523,0.00487308358579092,0.00441641636135715,0.00582439307788884,0.00881913694315997,0.00415862851838878,0.00522302671076907,0.00424924303420503,0.00844823937134344,0.00658094321546132,0.0130213578304261,0.0070284319658864,0.00854093796970663,0.00849330657518756,0.0103408485185114,0.00608416777572685,0.0122734193727547,0.00711925289781686,0.0123879268352528,0.00420938814118751,0.00825949473088888,0.00947869180416389,0.0112718269802374,0.00829030125690975,0.0175757605028321,0.0106768973438215,0.0121125629595711,0.00700965240849915,0.00922216799942054,0.0252853423846412,0.00379912167906021,0.0291751289193015,0.00751253910761834,0.0121536933964382,0.00684563089659601,0.00961822247751788,0.0114659322723936,0.00472781099319194,0.00582283673113384,0.0104505820873106,0.00488116334732976,0.00733981535860796,0.0173107816123137,0.00756260711014391,0.00462299929549165,0.01024769463322,0.0068505962159154,0.0107623483785952
Cass,0.044847929031498,0.0553422025056639,0.00377970131963378,0.00811161085307877,0.033066123456372,0.00578266726186904,0.00556480925744969,0.0127556319755114,0.00544508367556271,0.0049931949478929,0.00905417384761843,0.00619037701720041,0.0112465053350649,0.0184810717028843,0,0.00453399749295118,0.00592585762576703,0.00793725941655778,0.0049112669922241,0.0147237318249872,0.00703155398009289,0.00402692026192937,0.00384746273973511,0.0165439983072121,0.0185287357577974,0.00669045214924902,0.0137535326302298,0.0044816733337269,0.00449714157686146,0.00603036256131763,0.00384192687408174,0.00610809036126278,0.00467224428132269,0.00558108261223971,0.00686959091851148,0.0149728351122376,0.0158561914603867,0.0067187134608826,0.0271024395965753,0.0090778447121959,0.00662107368305902,0.00782722072134345,0.0134602564139677,0.0051454056174119,0.0046826130935976,0.0080463913685599,0.0106280654229912,0.00595813750485742,0.00367664361296936,0.00930071230815523,0.00577761223947603,0.00507803516013742,0.00435710784862092,0.00630290439629169,0.00625010324426187,0.00471004054765645,0.00510948019234141,0.00454953438181629,0.0109996571408074,0.00530187947677062,0.0177444034270097,0.0078648187081994,0.00951781765961501,0.00769234438363099,0.0170985690678114,0.00501717367036675,0.0103552007376202,0.00863699191062508,0.0354250483158958,0.00442293209308566,0.00602587118899401,0.0208908476754985,0.00720605758667473,0.00665766325371236,0.00924330378697273,0.0114400540775959,0.0171603590571415,0.00716420931293255,0.0179031028845514,0.0112168316015889,0.00390931550750251,0.0253840166967017,0.00594322039741368,0.0102488303213137,0.00644662827415979,0.02193357278309,0.0250685199986862,0.00543820383661461,0.00662512144555221,0.0116047409816469,0.00514817708021364,0.010172905798628,0.00990115739925437,0.0056686811985913,0.00414530896797688,0.00813847094631222,0.00538421570065828,0.00744644966343222
Cedar,0.00565365119273282,0.0052122370736948,0.0094214581509906,0.00853756888971739,0.00515071862735267,0.0193242666496382,0.0131665445747529,0.00676974142225628,0.0109129060953438,0.0169796770060271,0.00470746321510927,0.0094680965991352,0.0053861862026565,0.00523353975836272,0.00509474607064405,0,0.00746012694362593,0.00410203117155467,0.00902634392609067,0.00684499281681926,0.00441098241276247,0.0138534692279301,0.0283124757992059,0.0046517604423862,0.00662766855966422,0.0101980110255128,0.00651192609617537,0.0205587615010389,0.0148988461251917,0.00426939319378383,0.0178267392158357,0.00471539370463262,0.0130105062591222,0.00793645294638792,0.00815999193251596,0.00398454184198469,0.00585503452778813,0.0105131433858703,0.00572249342328151,0.00726794301855927,0.00621808150900309,0.00862046231856056,0.00395628267717814,0.0164854784552274,0.00824170892927592,0.00579281606944664,0.00434680261084459,0.0213060181193843,0.019793636206711,0.00990529639820267,0.0152343070856512,0.039805514008169,0.0356466921604726,0.0163646670326397,0.00547796753997031,0.0119451364706656,0.0285263288185,0.0257271375682626,0.00797587371296886,0.00339100208158869,0.00682387815581266,0.0114251058537949,0.00964435665754084,0.0107845850627262,0.00403167302694811,0.00716740224378957,0.00384210679770052,0.00939513549080315,0.0045925658407347,0.0398206170424993,0.00392846229119211,0.00451516235636529,0.00490421348099888,0.00351418775997568,0.00521845509913475,0.00843053931783561,0.00405071366051967,0.013852588271727,0.0055577837835254,0.00477161422460158,0.0307148371455855,0.00469971424923055,0.00349709876678402,0.00823585896890028,0.0143174904981135,0.00495103884143857,0.00574291543442259,0.0119151091621388,0.012665640325016,0.00836079863545874,0.0315254314653145,0.00728665412904288,0.00621191589346879,0.00569571398020735,0.00876951883931552,0.00369428520129382,0.00639562855506345,0.00655016269212208
Cerro Gordo,0.00616481720986402,0.00546034237511383,0.00853133474966028,0.00537609318496954,0.00660926317155216,0.00989496257798862,0.0148012563767293,0.0106367242839149,0.0195760163244853,0.0110087553514621,0.00842755533111194,0.0289120026445004,0.00977502448008001,0.00759327667964513,0.00573003852898838,0.00641964894380896,0,0.00655616284791443,0.0211326315904293,0.00601381529696184,0.00823066442306792,0.00825074788785406,0.00530862708726141,0.00652479121294219,0.00787563739459484,0.00528938516983483,0.00546866493907209,0.00871329657813809,0.00464144214368177,0.0081368220098608,0.00664919144927709,0.0105321763006534,0.0120230854531695,0.068028476301822,0.0351692260549375,0.00414124785276952,0.00895251723310096,0.0183191230364414,0.00733139746314201,0.0164262900792239,0.0266658099433609,0.0192401951348403,0.00491136320135166,0.00524857362628866,0.0194869000153025,0.0151767081770991,0.00660403811453916,0.0079154040812336,0.00562897924180295,0.00882085316463121,0.00568835978154926,0.00649750708484369,0.00722015723425242,0.00670876357047038,0.0168491428699088,0.00447276693402064,0.00868719074029397,0.00527533475000056,0.00624105745151669,0.00502391939706321,0.00696490393532449,0.00698633009820436,0.00760561022103347,0.0127212659295486,0.00442148924683588,0.0315980088933022,0.00507737295047624,0.00616058260054305,0.00491779873180493,0.0055222266020719,0.00666096235880762,0.00449235994181159,0.0106809459477989,0.00497048162685517,0.0104612482236361,0.00826891185157474,0.00469052595669609,0.00859971558330213,0.00502394366603318,0.00782465461739502,0.00530186053750839,0.00604129983187979,0.00514907079405116,0.0115494373600671,0.0115587095308346,0.0047473868793685,0.00557125048604382,0.00489821914930061,0.00599004616973197,0.00791664331348671,0.00627063555126128,0.00536223100833575,0.0133748923481324,0.0207202110836589,0.0117258014140363,0.00511798958282017,0.0341202155113341,0.0239392039306975
Cherokee,0.00908197408589934,0.00858488317443066,0.00474154227667286,0.0054235664617233,0.0126110797565872,0.00572241296711183,0.00620202614532061,0.010830327251833,0.00648688885744342,0.00550289455725659,0.0349649717861248,0.00744453012997765,0.0185484815164437,0.0154907270320558,0.00980737587763812,0.00451065835914327,0.00837771628737346,0,0.00639428920884723,0.00697603730063932,0.0328911124333996,0.00470369212861237,0.00396327632096963,0.0188272717471108,0.00935743293891169,0.00499209249935168,0.00654790349215797,0.00494276462352145,0.0040349208211388,0.0216210034215433,0.00429703540897336,0.0165697935338638,0.0054979877847565,0.00764163979439394,0.0086120277458984,0.00784961757591716,0.0132379246081114,0.00729014250546895,0.0112867172492338,0.0103521172351534,0.0110521626913662,0.00856787234828435,0.0140689610737523,0.00445464516149754,0.00632407059778428,0.0145121197215095,0.038445245799402,0.00543293196824922,0.00398462649191443,0.00702895061093494,0.00480993975386012,0.00475123829846591,0.0046118521398545,0.0052811994505397,0.0125383592007538,0.00406608056863738,0.00520727201051938,0.0042330684649724,0.00644618274338032,0.0188949618945809,0.00809954706446745,0.00590624407184291,0.00664970629950777,0.00725420119402128,0.00914901083949025,0.00731221608245758,0.0195380202102589,0.0058497257148487,0.00887987097589035,0.00424775299270923,0.0286084097216402,0.00750829853033353,0.0206937320235091,0.026085113303279,0.0208957750439916,0.00755869335008707,0.0108305918375587,0.00609739696359915,0.00684669731080259,0.0283809947625631,0.00398561675698485,0.0140427876099032,0.0251709699136893,0.00870480215133617,0.00632177229431301,0.00723861648416936,0.00766270017417631,0.00445816467374882,0.00519077782169186,0.00742256230924571,0.00472505239147787,0.00589139632715993,0.013280249018185,0.010349765655484,0.00539964773632073,0.026996098106663,0.00860282410249888,0.0112336002888242
Chickasaw,0.00561683476222869,0.00506370926009113,0.0156364479699221,0.00562511626545866,0.00573815064943211,0.0126181547743506,0.0225395692098339,0.00843704606089496,0.036632411383814,0.0181436001419732,0.00660485961723399,0.0248465371618758,0.00742502688776663,0.00630325125332169,0.00520263463503691,0.00850942849427916,0.0231513881396287,0.00548200986769545,0,0.00580794708127187,0.00651383875744077,0.0143011423705211,0.00708199059826068,0.00555229072172238,0.00692813160036949,0.00574786863447001,0.00535918014188439,0.0140343395274324,0.00550981797742581,0.00653871913028375,0.0100977715331312,0.00787692679519332,0.0256802385440825,0.0335823198653241,0.0179132716764782,0.0039240356838385,0.00721574223471142,0.0174686412679762,0.0063201295206097,0.0111361456971131,0.0129649230483795,0.0139192989608657,0.00442196605729813,0.00614006845048065,0.0753678665012481,0.00969876238883972,0.00553197579351412,0.00945241546906246,0.00793378474626787,0.00859035486265068,0.00650296309695752,0.00809693143978357,0.0104769954507903,0.00761712712739885,0.010542233551701,0.0051808248638732,0.0120216474746176,0.00648046921777414,0.00620121211319641,0.00447861529991261,0.00643355763076559,0.00737626750564118,0.00757662877141067,0.0121869766585538,0.00412044029706594,0.0310156833371463,0.00450805503925758,0.00637926300662065,0.00456920683466994,0.006981162796775,0.00559941457313362,0.00427331952853181,0.00779969818619489,0.00440938335430901,0.00768874117153756,0.00775016832425749,0.00429989381466334,0.0093354534421176,0.00485566520834634,0.00629437443077016,0.00701061817007873,0.00528548511379823,0.00454863047251003,0.00970111593275093,0.0133386236187345,0.00453877111635985,0.0052621731143248,0.00555012639458106,0.00660713116329592,0.0074876941310211,0.00767782337838963,0.00542465378964696,0.00926455839725685,0.0124759087725184,0.0275713168638448,0.00451698053990537,0.0180571489881144,0.0124407843221092
Clarke,0.0204467173711027,0.0171486759681985,0.00413926519367463,0.0173341388947623,0.0115525251870543,0.00758370765037754,0.00659324618189939,0.011907660585341,0.006152204440423,0.00599579859726281,0.0063564569562843,0.00683637620205888,0.00800668086118781,0.00988242101982243,0.0141699026006682,0.00586247084212029,0.00598539370500763,0.00543344799677317,0.00527645007948388,0,0.00529856081417376,0.00461877725348361,0.00476403556850349,0.00821351294834997,0.019811561958733,0.0117927565908653,0.0597718216748498,0.00536878164296157,0.00618351485273118,0.00475367669614678,0.00451676997108763,0.00502689053086236,0.00535465262421033,0.00577597264163076,0.00720920824054516,0.00804803391798769,0.0109709161161238,0.00790026558026666,0.014216181896945,0.00899828930938066,0.00609720253761876,0.00867086727169199,0.0067815837698223,0.00749715937265197,0.00493500306617419,0.00680891197616377,0.00649616249707694,0.00849042826724975,0.00439108891195491,0.0155978270925076,0.00894703722948649,0.00697836343432227,0.00536674074980109,0.00989192920778367,0.00548618412957535,0.00665606700500178,0.00653449456294476,0.00616063762441401,0.0393166600618574,0.00396969085288015,0.0363446190197163,0.0145811470583198,0.0192727676749924,0.00999797323161291,0.00799000376104028,0.00507178263670377,0.00594819485070554,0.0194998051531164,0.011322523483257,0.00584053285308743,0.00456563148428076,0.0113235638972332,0.00570708424747292,0.00457798987151995,0.00693464356416617,0.0210543138280639,0.00768585226422625,0.0109660997490363,0.0245826338870531,0.007164059551653,0.00488124151424083,0.00943936801941561,0.00429270662449634,0.0124871352893711,0.00843250771439351,0.0153246424877827,0.0294262223311283,0.00828314918007245,0.0112746220114625,0.0234669674511026,0.00720018195770174,0.0293529472320864,0.00841898809503054,0.0051850559108451,0.00445695147106816,0.00519945284351855,0.00519860681182905,0.00691627020287601
Clay,0.00789316207265391,0.00728798509297263,0.00506635853583473,0.0051028117268205,0.0103444383774405,0.00589490600078116,0.00662429486101699,0.0107908827069321,0.00707911725145087,0.00579599205521986,0.0364310606965499,0.00824706315377154,0.0188308240493533,0.012982550515047,0.00815469305202888,0.00455250427451431,0.00987153908480664,0.0308711366471993,0.00713121489650814,0.00638506408322572,0,0.00494528998608939,0.00398549789534675,0.0134675430697966,0.00868577391906432,0.00476217373563761,0.00594093217653357,0.00515368588047518,0.00393002291781443,0.0481702376853189,0.00443563598052581,0.0313193200187957,0.00588238993803058,0.00882399166931654,0.00975897817244729,0.00627631281995341,0.0123487750412599,0.00783328067271234,0.00991697986660551,0.0113225469609771,0.0142774635686256,0.00929708420539816,0.00965746468408378,0.00434520134712633,0.00710811964298528,0.0190818271818571,0.0197926281519198,0.00546707910990055,0.00405616356076905,0.00693581623523246,0.00468612481390877,0.00475008437946266,0.0047320140563074,0.00520144344800139,0.0181485360728587,0.00392454719125419,0.00535587103089803,0.00418007399544217,0.00604230804381227,0.0150979776409371,0.00745918777966786,0.00574482705364112,0.00644321943171535,0.00751859318822617,0.00710262684245611,0.00854823879478693,0.0117308014509681,0.00556981818541178,0.00721594684381183,0.00422796372405885,0.0361711182073794,0.00623810464738913,0.0429431529649238,0.0145162805646159,0.0259536343643524,0.0073063850915769,0.00808918692755758,0.00610312991757717,0.00601887465442833,0.0217971346809416,0.0040002555241229,0.0106684313368464,0.0164940619657946,0.00884117762535216,0.0065525752164055,0.0061753913039071,0.00673612023717325,0.00429139912622176,0.00502872255030201,0.00713145480756766,0.00470034835351693,0.00544501593237414,0.0148050319746691,0.013811567333017,0.00590197695896397,0.0139233390430714,0.0105936676453696,0.0137664418482287
Clayton,0.00571856489037714,0.00526384189504064,0.0341410663893566,0.0067764514029251,0.00555632248586296,0.0159874470766074,0.0188741386885137,0.00744128100734445,0.0180506768601543,0.0270897540317954,0.00574186017654144,0.0134125836400695,0.00637693198988675,0.00584454002529584,0.0052811492476596,0.0161686100841572,0.0111903172351378,0.00499243079412221,0.0177050173899475,0.00629409745250021,0.00559230527302074,0,0.0147612163142051,0.00525107052782801,0.00674598342374865,0.0073282891105996,0.00593463744044684,0.0416255050132439,0.00837943696717829,0.00556775252254139,0.0393391946865084,0.00630055661791703,0.0344280945475849,0.0126572327369697,0.0109136234584058,0.00416778205044182,0.00651505303068674,0.012874407368927,0.0060728905085366,0.00864106905431966,0.00855267443409967,0.0103234050258719,0.00440920193588534,0.00892967192155342,0.0165255575017671,0.0073864211851679,0.00511154064674182,0.0126833930084933,0.0205240214603983,0.00890454917638868,0.00894095808615449,0.0128538927864686,0.0264257826515808,0.0100079544448818,0.00754193772206253,0.00750030091587352,0.0199166137402669,0.0105145139139073,0.00691584185349581,0.00423570494032854,0.00659847862716278,0.00869294327224081,0.00825513750985455,0.0110771669491624,0.00428875941163351,0.0122363508053074,0.00440531579185745,0.00748168174790426,0.00475584419937281,0.0121111395716924,0.00500010169485789,0.00457401596331075,0.006319967357278,0.00422987486416875,0.00640306291278251,0.00789145068004184,0.00438796124372737,0.0107385366995819,0.00530225405098005,0.00563441327828066,0.014158934065269,0.00514839899197029,0.00430318708146568,0.00867091729665025,0.0138116880892981,0.0048923954660292,0.00558252317211535,0.0076476781340941,0.00848968191215699,0.00773288416944081,0.0118483442384549,0.00625149344051945,0.00745398369794695,0.00824959103142655,0.0233422770467285,0.00435183081650986,0.00988437223133719,0.00858824171959513
Clinton,0.0051103633840303,0.00477982415527412,0.00966298629700372,0.00737046314838739,0.0047170337400057,0.0126631471834435,0.0103503474865846,0.00592463603334293,0.00914946405582188,0.0128809514600742,0.00439966575584771,0.0079972888670103,0.00492277703679644,0.00478466381358466,0.00467957184649394,0.0306456105071534,0.00667740297522809,0.0039012501981746,0.00813124897776699,0.00602084886559168,0.00417982382877392,0.0136898418317529,0,0.00432748767022557,0.00581415076606642,0.00864055536284697,0.00580840232376812,0.0164040356254841,0.014232811632393,0.00408178749398163,0.0207349905597041,0.00446724623367271,0.0111998725878355,0.00709160567839682,0.00704617282979235,0.00379314766325731,0.0052581449124249,0.00850285837681115,0.00515263747318373,0.00631966510947411,0.00566982525492522,0.00725593257097951,0.00375731656897962,0.013321736945645,0.00762694528584379,0.00528157692977581,0.0040903934690212,0.0131807502003178,0.0357822049539092,0.00794784313961078,0.0117236594153333,0.0189736968671164,0.0249827391526339,0.0115797591507692,0.00510169268440312,0.0112753807426611,0.0163037947270463,0.020863542063085,0.00682402853933346,0.00330700117938385,0.00596662686033554,0.00894250759800581,0.00782649313895072,0.00850382054434917,0.00382567364296282,0.00663077944139396,0.00366430111598545,0.0078106137043779,0.00428790031572757,0.0289823628888968,0.00377938878329243,0.00423842697231537,0.0045919880877048,0.00339750636030454,0.00481023138324947,0.00703926081189661,0.00383739277410055,0.010077769672525,0.00508160602451118,0.00443664426141273,0.184985801533312,0.00436283230010495,0.00339183415435489,0.006918473769087,0.0104242370036084,0.00459540828050109,0.0051986385455592,0.0103414689828668,0.00994575238322735,0.00700040954367621,0.0176185138400032,0.00642145639700808,0.00555811143668626,0.00532238341273769,0.00846790943477879,0.00354505585174301,0.00593102263928261,0.005874792520929
Crawford,0.0144868095760674,0.0134070080694401,0.00408747347879345,0.00614904176806705,0.0307672181638917,0.00564130358417262,0.00581655675017892,0.0138027747509405,0.00589736521488333,0.00513140751050158,0.0188028984170916,0.00685619738488802,0.0210562379781275,0.0391692702383969,0.0174026223469631,0.00435462029758393,0.00709797570810415,0.0160280011235287,0.00551336358321939,0.00897747487781187,0.0122153604996888,0.00421178951602909,0.00374264263871738,0,0.0133927669493085,0.00542518594371829,0.00829655320875095,0.00457089523678425,0.00404474701581489,0.00954643128647949,0.00391568003742012,0.00922740847333202,0.00495427253697751,0.00652095252372173,0.00794048787830252,0.0105474648339861,0.021037236984287,0.00708878472717735,0.0204737404818433,0.010715909914687,0.00875951825571622,0.0085694289168117,0.0215630297770925,0.00455254123492382,0.00532763779124684,0.01181270702707,0.0312636808895783,0.00552301322984853,0.00367523994849553,0.00798071875303253,0.00501527848379318,0.00472599059955838,0.00433257402715053,0.00553750690288261,0.00874023083741575,0.00413923244384981,0.00502111971058885,0.00419121877666431,0.00777292910297701,0.00818730033348199,0.0110242381686545,0.00652452861059047,0.00766948361750784,0.00756167211726197,0.013254606554401,0.00595560102220945,0.0206447524601335,0.00667015560463454,0.0140317710603353,0.00415079300487346,0.00986830869877667,0.010482059733671,0.0117197441492089,0.0113032514243153,0.0165312124569897,0.00914363621257625,0.0170486984092201,0.00645997708377234,0.00910389094658553,0.0306176790597358,0.00378232917593322,0.0459887994075116,0.00968182827338072,0.00998293312684949,0.00633099878184556,0.0100082553875555,0.0108290440322116,0.00465028372028857,0.00556818474024083,0.0090243081755519,0.00473598397141225,0.00701778359432253,0.0137569354150807,0.00750736115936151,0.00459116438527317,0.0153399144271443,0.00671231158988484,0.00972069168884126
